seed,size,task,model,digits,bb_spec,operation,batch_size,_step,_runtime,accuracy,_timestamp
0,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1033.128102709,0.16558837890625,1768205421.8802655
1,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1016.212643006,0.00439453125,1768206446.8138475
2,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1041.552795279,0.03521728515625,1768207497.2784834
3,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1072.318436311,0.03717041015625,1768208578.8313782
4,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1036.848838121,0.08447265625,1768209624.3868847
5,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1006.382144713,0.0302734375,1768210639.9137883
6,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1004.963295127,0.0919189453125,1768211653.4596474
7,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1000.945234539,0.14404296875,1768212662.7541354
8,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1071.704778483,0.07598876953125,1768213743.0325475
9,8192,cot,CoT,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1032.136247434,0.07305908203125,1768214784.0838773
0,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1082.936632855,0.0,1768215876.0820282
1,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1068.348848509,0.0,1768216953.501165
2,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1055.810875456,0.0,1768218018.7142735
3,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1129.069213379,0.0003662109375,1768219157.003277
4,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1046.052674462,0.0,1768220211.8199275
5,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1031.513383936,0.0,1768221252.6648831
6,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1050.638164213,0.0001220703125,1768222312.2570918
7,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1078.088728477,6.103515625e-05,1768223399.058145
8,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1094.636617553,0.0,1768224502.8930285
9,8192,cot,CoT,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1063.000419066,0.0,1768225575.2993827
0,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1052.422826333,0.0,1768226636.6576834
1,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1053.428595153,0.0,1768227698.7768638
2,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1053.941957047,0.0,1768228761.0974462
3,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1247.49281949,0.0,1768230017.1728888
4,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1126.966276864,0.0,1768231153.501205
5,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1046.897860755,0.0,1768232209.376665
6,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1167.248766349,0.0,1768233385.366018
7,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1090.170763832,0.0,1768234485.0962148
8,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1152.002471087,0.0,1768235646.0054543
9,8192,cot,CoT,13,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1151.741360618,0.0,1768236807.3219361
0,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1073.061578823,0.59375,1768237889.324541
1,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1064.975090981,0.1866455078125,1768238963.433058
2,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1066.04220161,0.35784912109375,1768240038.5915391
3,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1041.527763049,0.258544921875,1768241089.0105586
4,8192,cot,CoT,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,1075.216269844,0.56689453125,1768242173.5768418
