seed,size,task,model,digits,bb_spec,operation,batch_size,_step,_runtime,accuracy,_timestamp,TrainPos,EvalPos,run_name
5,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,109.098552844,0.0445556640625,1768209338.9308934,True,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s5
7,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,78.387148605,0.4366455078125,1768209314.731339,True,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosTrue_BDimH6W20_d11_s7
7,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,54.292747708,0.9761962890625,1768209378.2203908,False,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosTrue_BDimH6W20_d11_s7
5,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,161.86936469,0.2423095703125,1768209509.6592019,False,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s5
8,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,53.426653852,0.9910888671875,1768209440.0812995,True,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosTrue_BDimH6W20_d11_s8
8,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,76.759738407,0.84033203125,1768209525.438199,False,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosTrue_BDimH6W20_d11_s8
6,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,109.423527399,0.96673583984375,1768209627.4848003,True,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s6
9,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,55.408779272,0.981689453125,1768209589.3695416,True,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosTrue_BDimH6W20_d11_s9
9,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,76.515365535,0.884033203125,1768209674.5709784,False,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosTrue_BDimH6W20_d11_s9
6,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,107.988694542,0.8077392578125,1768209744.4890969,False,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s6
0,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,80.959858601,0.238037109375,1768209764.6537526,True,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s0
7,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,108.613498914,0.980224609375,1768209861.5536625,True,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s7
0,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,81.901932194,0.0,1768209855.4896479,False,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s0
1,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,56.8741059,0.997314453125,1768209921.2516325,True,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s1
7,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,158.882119694,0.72137451171875,1768210029.824169,False,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s7
1,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,68.590250841,0.843505859375,1768209998.4881856,False,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s1
2,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,83.624654591,0.1961669921875,1768210090.4777577,True,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s2
8,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,109.898752529,0.84405517578125,1768210148.1788437,True,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s8
2,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,83.837178623,0.136474609375,1768210183.2134542,False,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s2
8,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,159.220401726,0.2227783203125,1768210316.233844,False,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s8
3,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,57.564304386,0.8419189453125,1768210249.0011203,True,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s3
3,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,83.693910275,0.8201904296875,1768210340.8912363,False,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s3
9,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,150.522615782,0.8978271484375,1768210475.9425585,True,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d11_s9
4,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,84.95316013,0.2396240234375,1768210434.7124362,True,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s4
4,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,83.428743133,0.2281494140625,1768210526.706431,False,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s4
9,8192,blackboard-1d,EOgar-1d,11,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,153.404915087,0.224609375,1768210637.8877418,False,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d11_s9
5,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,74.614062878,0.355224609375,1768210609.5726428,True,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s5
5,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,80.081660656,0.294189453125,1768210697.9003706,False,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s5
0,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,168.82446092,0.0,1768210815.4465349,True,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s0
6,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,59.255812822,0.9608154296875,1768210765.9319444,True,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s6
6,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,56.98412588,0.7203369140625,1768210831.0410576,False,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s6
0,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,112.454406602,0.7198486328125,1768210936.3036945,False,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s0
7,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,85.904977087,0.060546875,1768210926.2464542,True,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s7
7,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,58.851662021,0.662353515625,1768210993.8285258,False,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s7
1,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,126.397941819,0.27752685546875,1768211071.2500079,True,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s1
8,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,59.079854115,0.8897705078125,1768211061.5008152,True,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s8
8,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,82.453648586,0.29296875,1768211152.4442792,False,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s8
1,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,173.218065364,0.07000732421875,1768211253.2712224,False,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s1
9,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,81.00860292,0.2508544921875,1768211242.5833013,True,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosTrue_EvalPosTrue_BDimH6W20_d12_s9
9,8192,blackboard-2d,EOgar-2d,12,"{'width': 20, 'height': 6, 'operation': 'add', 'randomize_position': True}",add,64,0,82.78325056,0.2164306640625,1768211333.9921026,False,True,Location_Generalization_Eval_EOgar-2d_Opadd_TrainPosFalse_EvalPosTrue_BDimH6W20_d12_s9
2,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,168.937396331,0.23406982421875,1768211431.0194206,True,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s2
0,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,53.17008571,0.999755859375,1768211395.9694977,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d10_s0
0,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,52.328768131,0.986083984375,1768211456.8370087,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d10_s0
2,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,168.230783252,0.22998046875,1768211607.8196816,False,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s2
1,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,51.884520686,0.991455078125,1768211517.2604816,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d10_s1
1,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,63.000675231,0.9776611328125,1768211588.9924357,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d10_s1
2,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,50.915199521,0.99560546875,1768211648.1488159,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d10_s2
3,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,159.306232208,0.25823974609375,1768211775.5141098,True,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s3
2,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,72.655216091,0.9853515625,1768211729.356114,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d10_s2
3,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,51.609702382,0.9927978515625,1768211789.8968568,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d10_s3
3,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,107.491775531,0.79296875,1768211891.065601,False,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s3
3,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,49.408455905,0.9722900390625,1768211847.371452,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d10_s3
4,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,49.883797207,0.9976806640625,1768211905.5809233,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d10_s4
4,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,168.948657499,0.27020263671875,1768212068.4857786,True,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s4
4,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,51.771168926,0.976806640625,1768211966.217365,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d10_s4
5,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,51.473816692,0.99072265625,1768212026.221598,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d10_s5
5,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,54.942420631,0.91796875,1768212089.9971755,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d10_s5
4,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,168.14239318,0.0,1768212245.6310997,False,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s4
6,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,51.641349353,0.955810546875,1768212149.9906118,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d10_s6
6,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,52.742978035,0.9228515625,1768212211.0850542,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d10_s6
7,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,52.078422682,0.9942626953125,1768212271.6476831,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d10_s7
5,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,142.062988438,0.05609130859375,1768212396.2412212,True,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s5
7,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,53.641731594,0.916015625,1768212334.1133559,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d10_s7
8,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,50.910832039,0.9984130859375,1768212393.1869915,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d10_s8
8,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,49.991632795,0.992919921875,1768212451.552802,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d10_s8
5,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,164.119211124,0.0001220703125,1768212568.815729,False,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s5
9,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,50.920314925,0.999267578125,1768212510.7181425,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d10_s9
9,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,70.584748223,0.9835205078125,1768212589.850065,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d10_s9
6,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,156.772184369,0.488037109375,1768212733.4332356,True,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s6
0,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,51.669349801,0.9981689453125,1768212649.7290668,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d11_s0
0,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,80.042569068,0.249267578125,1768212737.5616598,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d11_s0
6,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,157.863916877,0.5594482421875,1768212899.648961,False,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s6
1,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,53.149911978,0.95068359375,1768212799.6511312,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d11_s1
1,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,72.186849712,0.9241943359375,1768212879.7749052,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d11_s1
2,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,51.288093275,0.981689453125,1768212939.4059415,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d11_s2
7,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,112.675893184,0.78692626953125,1768213020.3825853,True,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s7
7,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,163.359548617,0.33062744140625,1768213192.0475872,False,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s7
2,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,101.808318802,0.943603515625,1768213171.060252,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d11_s2
3,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,75.997685022,0.666259765625,1768213255.7545567,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d11_s3
8,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,169.181545942,0.227783203125,1768213369.920854,True,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s8
3,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,53.980365553,0.9493408203125,1768213318.6219888,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d11_s3
4,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,77.654141698,0.94140625,1768213404.8523374,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d11_s4
8,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,171.694113853,0.0,1768213550.3498976,False,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s8
4,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,75.676380769,0.6409912109375,1768213489.205076,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d11_s4
5,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,83.808920563,0.4073486328125,1768213581.2908962,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d11_s5
9,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,164.863036496,0.21746826171875,1768213724.8017035,True,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosTrue_EvalPosFalse_BDimH6W20_d12_s9
5,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,77.173037568,0.7569580078125,1768213666.8917763,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d11_s5
6,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,54.00566197,0.9241943359375,1768213729.574065,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d11_s6
9,8192,blackboard-1d,EOgar-1d,12,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': False}",mixed,64,0,173.854116177,0.0015869140625,1768213907.097943,False,False,Location_Generalization_Eval_EOgar-1d_Opmixed_TrainPosFalse_EvalPosFalse_BDimH6W20_d12_s9
6,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,55.631389455,0.8358154296875,1768213793.8301914,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d11_s6
7,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,74.785683309,0.878662109375,1768213877.1898954,True,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosTrue_EvalPosTrue_BDimH6W20_d11_s7
7,8192,blackboard-2d,EOgar-2d,11,"{'width': 20, 'height': 6, 'operation': 'sub', 'randomize_position': True}",sub,64,0,77.366020433,0.5250244140625,1768213963.2923644,False,True,Location_Generalization_Eval_EOgar-2d_Opsub_TrainPosFalse_EvalPosTrue_BDimH6W20_d11_s7
0,8192,blackboard-2d,EOgar-2d,10,"{'width': 20, 'height': 6, 'operation': 'mixed', 'randomize_position': True}",mixed,64,0,105.999758316,0.8157958984375,1768214021.9096568,True,True,Location_Generalization_Eval_EOgar-2d_Opmixed_TrainPosTrue_EvalPosTrue_BDimH6W20_d10_s0
